,index,Código entidad,Entidad,Indicador,Valor,Año
3923,2673,5649,San Carlos,Cobertura de viviendas con agua potable,60.58997807,2021
3924,2674,5615,Rionegro,Cobertura de viviendas con agua potable,72.81775068,2021
3925,2675,5667,San Rafael,Cobertura de viviendas con agua potable,0.0,2021
3926,2676,5240,Ebéjico,Cobertura de viviendas con agua potable,28.16674783,2021
3927,2677,5347,Heliconia,Cobertura de viviendas con agua potable,82.58224395,2021
3928,2678,5665,San Pedro de Urabá,Cobertura de viviendas con agua potable,46.00271862,2021
3929,2679,5400,La Unión,Cobertura de viviendas con agua potable,72.9212828,2021
3930,2680,5353,Hispania,Cobertura de viviendas con agua potable,71.52577118,2021
3931,2681,5579,Puerto Berrío,Cobertura de viviendas con agua potable,0.0,2021
3932,2682,5501,Olaya,Cobertura de viviendas con agua potable,35.21842105,2021
3933,2683,5659,San Juan de Urabá,Cobertura de viviendas con agua potable,0.0,2021
3934,2684,5642,Salgar,Cobertura de viviendas con agua potable,46.19347105,2021
3935,2685,5679,Santa Bárbara,Cobertura de viviendas con agua potable,45.9688826,2013
3936,2686,5440,Marinilla,Cobertura de viviendas con agua potable,90.67651728,2013
3937,2687,5690,Santo Domingo,Cobertura de viviendas con agua potable,27.45919718,2013
3938,2688,5411,Liborina,Cobertura de viviendas con agua potable,23.01682692,2013
3939,2689,5736,Segovia,Cobertura de viviendas con agua potable,0.0,2013
3940,2690,5697,El Santuario,Cobertura de viviendas con agua potable,76.25787177,2021
3941,2691,5756,Sonsón,Cobertura de viviendas con agua potable,45.92718036,2013
3942,2692,5044,Anzá,Cobertura de viviendas con agua potable,21.82596291,2013
3943,2693,5002,Abejorral,Cobertura de viviendas con agua potable,43.04333664,2021
3944,2694,5237,Donmatías,Cobertura de viviendas con agua potable,68.37257143,2021
3945,2695,5306,Giraldo,Cobertura de viviendas con agua potable,37.81838317,2021
3946,2696,5021,Alejandría,Cobertura de viviendas con agua potable,67.56822437,2021
3947,2697,5001,Medellín,Cobertura de viviendas con agua potable,97.99785015,2021
3948,2698,5873,Vigía del Fuerte,Cobertura de viviendas con agua potable,0.0,2015
3949,2699,5576,Pueblorrico,Cobertura de viviendas con agua potable,54.75996745,2015
3950,2700,5858,Vegachí,Cobertura de viviendas con agua potable,65.76034649,2015
3951,2701,5697,El Santuario,Cobertura de viviendas con agua potable,80.83562181,2013
3952,2702,5480,Mutatá,Cobertura de viviendas con agua potable,48.86086824,2018
3953,2703,5667,San Rafael,Cobertura de viviendas con agua potable,56.74388842,2018
3954,2704,5266,Envigado,Cobertura de viviendas con agua potable,99.17597941,2013
3955,2705,5040,Anorí,Cobertura de viviendas con agua potable,34.618147,2013
3956,2706,5321,Guatapé,Cobertura de viviendas con agua potable,77.62526845,2021
3957,2707,5318,Guarne,Cobertura de viviendas con agua potable,82.06441066,2021
3958,2708,5761,Sopetrán,Cobertura de viviendas con agua potable,77.09311813,2021
3959,2709,5679,Santa Bárbara,Cobertura de viviendas con agua potable,71.79969358,2021
3960,2710,5660,San Luis,Cobertura de viviendas con agua potable,62.3754762,2021
3961,2711,5628,Sabanalarga,Cobertura de viviendas con agua potable,37.37641148,2021
3962,2712,5284,Frontino,Cobertura de viviendas con agua potable,51.71618415,2021
3963,2713,5206,Concepción,Cobertura de viviendas con agua potable,45.74120508,2021
3964,2714,5792,Tarso,Cobertura de viviendas con agua potable,73.75285427,2021
3965,2715,5101,Ciudad Bolívar,Cobertura de viviendas con agua potable,60.39808711,2013
3966,2716,5250,El Bagre,Cobertura de viviendas con agua potable,45.87577545,2013
3967,2717,5390,La Pintada,Cobertura de viviendas con agua potable,81.93605498,2021
3968,2718,5861,Venecia,Cobertura de viviendas con agua potable,76.65043777,2021
3969,2719,5647,San Andrés de Cuerquía,Cobertura de viviendas con agua potable,0.0,2021
3970,2720,5607,El Retiro,Cobertura de viviendas con agua potable,58.36444467,2021
3971,2721,5792,Tarso,Cobertura de viviendas con agua potable,51.47347741,2015
3972,2722,5789,Támesis,Cobertura de viviendas con agua potable,39.96404414,2015
3973,2723,5480,Mutatá,Cobertura de viviendas con agua potable,24.27525755,2015
3974,2724,5145,Caramanta,Cobertura de viviendas con agua potable,51.82015673,2021
3975,2725,5658,San José de la Montaña,Cobertura de viviendas con agua potable,73.9918239,2018
3976,2726,5854,Valdivia,Cobertura de viviendas con agua potable,28.70055046,2018
3977,2727,5861,Venecia,Cobertura de viviendas con agua potable,89.16924409,2018
3978,2728,5347,Heliconia,Cobertura de viviendas con agua potable,34.45974134,2013
3979,2729,5045,Apartadó,Cobertura de viviendas con agua potable,82.66116866,2013
3980,2730,5819,Toledo,Cobertura de viviendas con agua potable,2.94426919,2015
3981,2731,5674,San Vicente Ferrer,Cobertura de viviendas con agua potable,86.52637952,2021
3982,2732,5847,Urrao,Cobertura de viviendas con agua potable,40.11260877,2013
3983,2733,5321,Guatapé,Cobertura de viviendas con agua potable,92.25806736,2018
3984,2734,5607,El Retiro,Cobertura de viviendas con agua potable,63.71771009,2018
3985,2735,5858,Vegachí,Cobertura de viviendas con agua potable,83.44519016,2021
3986,2736,5240,Ebéjico,Cobertura de viviendas con agua potable,29.25966851,2013
3987,2737,5284,Frontino,Cobertura de viviendas con agua potable,39.0070922,2013
3988,2738,5310,Gómez Plata,Cobertura de viviendas con agua potable,0.0,2021
3989,2739,5631,Sabaneta,Cobertura de viviendas con agua potable,94.91860777,2021
3990,2740,5658,San José de la Montaña,Cobertura de viviendas con agua potable,68.87313433,2021
3991,2741,5051,Arboletes,Cobertura de viviendas con agua potable,38.00961401,2021
3992,2742,5079,Barbosa,Cobertura de viviendas con agua potable,43.01659063,2021
3993,2743,5837,Turbo,Cobertura de viviendas con agua potable,47.75386379,2021
3994,2744,5656,San Jerónimo,Cobertura de viviendas con agua potable,37.53069099,2013
3995,2745,5490,Necoclí,Cobertura de viviendas con agua potable,18.59438008,2013
3996,2746,5670,San Roque,Cobertura de viviendas con agua potable,34.82049948,2021
3997,2747,5890,Yolombó,Cobertura de viviendas con agua potable,38.17399497,2018
3998,2748,5604,Remedios,Cobertura de viviendas con agua potable,43.97944713,2021
3999,2749,5282,Fredonia,Cobertura de viviendas con agua potable,50.64264231,2021
4000,2750,5142,Caracolí,Cobertura de viviendas con energía eléctrica,100.0,2011
4001,2751,5125,Caicedo,Cobertura de viviendas con energía eléctrica,100.0,2011
4002,2752,5250,El Bagre,Cobertura de viviendas con energía eléctrica,98.60349127,2011
4003,2753,5615,Rionegro,Cobertura de viviendas con energía eléctrica,100.0,2011
4004,2754,5697,El Santuario,Cobertura de viviendas con energía eléctrica,100.0,2011
4005,2755,5861,Venecia,Cobertura de viviendas con energía eléctrica,100.0,2011
4006,2756,5467,Montebello,Cobertura de viviendas con energía eléctrica,100.0,2011
4007,2757,5376,La Ceja del Tambo,Cobertura de viviendas con energía eléctrica,100.0,2011
4008,2758,5138,Cañasgordas,Cobertura de viviendas con energía eléctrica,100.0,2019
4009,2759,5642,Salgar,Cobertura de viviendas con energía eléctrica,100.0,2011
4010,2760,5038,Angostura,Cobertura de viviendas con energía eléctrica,100.0,2011
4011,2761,5790,Tarazá,Cobertura de viviendas con energía eléctrica,100.0,2019
4012,2762,5674,San Vicente Ferrer,Cobertura de viviendas con energía eléctrica,100.0,2011
4013,2763,5665,San Pedro de Urabá,Cobertura de viviendas con energía eléctrica,99.17529107,2011
4014,2764,5660,San Luis,Cobertura de viviendas con energía eléctrica,100.0,2010
4015,2765,5209,Concordia,Cobertura de viviendas con energía eléctrica,93.83867578,2019
4016,2766,5591,Puerto Triunfo,Cobertura de viviendas con energía eléctrica,100.0,2011
4017,2767,5501,Olaya,Cobertura de viviendas con energía eléctrica,100.0,2011
4018,2768,5819,Toledo,Cobertura de viviendas con energía eléctrica,100.0,2019
4019,2769,5670,San Roque,Cobertura de viviendas con energía eléctrica,100.0,2011
4020,2770,5887,Yarumal,Cobertura de viviendas con energía eléctrica,100.0,2011
4021,2771,5120,Cáceres,Cobertura de viviendas con energía eléctrica,79.0779148,2011
4022,2772,5190,Cisneros,Cobertura de viviendas con energía eléctrica,100.0,2011
4023,2773,5579,Puerto Berrío,Cobertura de viviendas con energía eléctrica,100.0,2019
4024,2774,5154,Caucasia,Cobertura de viviendas con energía eléctrica,93.74970043,2011
4025,2775,5649,San Carlos,Cobertura de viviendas con energía eléctrica,88.52979198,2019
4026,2776,5895,Zaragoza,Cobertura de viviendas con energía eléctrica,100.0,2019
4027,2777,5237,Donmatías,Cobertura de viviendas con energía eléctrica,100.0,2011
4028,2778,5264,Entrerríos,Cobertura de viviendas con energía eléctrica,100.0,2011
4029,2779,5353,Hispania,Cobertura de viviendas con energía eléctrica,100.0,2011
4030,2780,5138,Cañasgordas,Cobertura de viviendas con energía eléctrica,100.0,2010
4031,2781,5237,Donmatías,Cobertura de viviendas con energía eléctrica,100.0,2019
4032,2782,5266,Envigado,Cobertura de viviendas con energía eléctrica,100.0,2011
4033,2783,5034,Andes,Cobertura de viviendas con energía eléctrica,98.6838775,2011
4034,2784,5873,Vigía del Fuerte,Cobertura de viviendas con energía eléctrica,70.88305489,2011
4035,2785,5134,Campamento,Cobertura de viviendas con energía eléctrica,90.72261072,2011
4036,2786,5079,Barbosa,Cobertura de viviendas con energía eléctrica,98.59437751,2010
4037,2787,5501,Olaya,Cobertura de viviendas con energía eléctrica,100.0,2016
4038,2788,5756,Sonsón,Cobertura de viviendas con energía eléctrica,99.59470413,2011
4039,2789,5044,Anzá,Cobertura de viviendas con energía eléctrica,93.97333333,2011
4040,2790,5837,Turbo,Cobertura de viviendas con energía eléctrica,100.0,2016
4041,2791,5148,El Carmen de Viboral,Cobertura de viviendas con energía eléctrica,92.06808943,2016
4042,2792,5002,Abejorral,Cobertura de viviendas con energía eléctrica,100.0,2010
4043,2793,5045,Apartadó,Cobertura de viviendas con energía eléctrica,82.44994827,2011
4044,2794,5873,Vigía del Fuerte,Cobertura de viviendas con energía eléctrica,100.0,2019
4045,2795,5541,Peñol,Cobertura de viviendas con energía eléctrica,91.16187543,2019
4046,2796,5585,Puerto Nare,Cobertura de viviendas con energía eléctrica,100.0,2019
4047,2797,5001,Medellín,Cobertura de viviendas con energía eléctrica,100.0,2019
4048,2798,5059,Armenia,Cobertura de viviendas con energía eléctrica,100.0,2011
4049,2799,5145,Caramanta,Cobertura de viviendas con energía eléctrica,100.0,2016
4050,2800,5665,San Pedro de Urabá,Cobertura de viviendas con energía eléctrica,100.0,2016
4051,2801,5873,Vigía del Fuerte,Cobertura de viviendas con energía eléctrica,100.0,2016
4052,2802,5347,Heliconia,Cobertura de viviendas con energía eléctrica,100.0,2011
4053,2803,5107,Briceño,Cobertura de viviendas con energía eléctrica,99.69803724,2011
4054,2804,5284,Frontino,Cobertura de viviendas con energía eléctrica,94.93514515,2011
4055,2805,5240,Ebéjico,Cobertura de viviendas con energía eléctrica,100.0,2016
4056,2806,5647,San Andrés de Cuerquía,Cobertura de viviendas con energía eléctrica,100.0,2011
4057,2807,5091,Betania,Cobertura de viviendas con energía eléctrica,100.0,2011
4058,2808,5250,El Bagre,Cobertura de viviendas con energía eléctrica,100.0,2019
4059,2809,5264,Entrerríos,Cobertura de viviendas con energía eléctrica,100.0,2019
4060,2810,5842,Uramita,Cobertura de viviendas con energía eléctrica,100.0,2019
4061,2811,5313,Granada,Cobertura de viviendas con energía eléctrica,65.95197256,2011
4062,2812,5088,Bello,Cobertura de viviendas con energía eléctrica,100.0,2019
4063,2813,5234,Dabeiba,Cobertura de viviendas con energía eléctrica,100.0,2019
4064,2814,5368,Jericó,Cobertura de viviendas con energía eléctrica,100.0,2011
4065,2815,5360,Itagüí,Cobertura de viviendas con energía eléctrica,98.75726208,2011
4066,2816,5145,Caramanta,Cobertura de viviendas con energía eléctrica,96.66666667,2019
4067,2817,5642,Salgar,Cobertura de viviendas con energía eléctrica,100.0,2019
4068,2818,5656,San Jerónimo,Cobertura de viviendas con energía eléctrica,100.0,2019
4069,2819,5264,Entrerríos,Cobertura de viviendas con energía eléctrica,100.0,2016
4070,2820,5585,Puerto Nare,Cobertura de viviendas con energía eléctrica,100.0,2016
4071,2821,5001,Medellín,Cobertura de viviendas con energía eléctrica,100.0,2016
4072,2822,5660,San Luis,Cobertura de viviendas con energía eléctrica,100.0,2011
4073,2823,5321,Guatapé,Cobertura de viviendas con energía eléctrica,100.0,2011
4074,2824,5411,Liborina,Cobertura de viviendas con energía eléctrica,100.0,2011
4075,2825,5543,Peque,Cobertura de viviendas con energía eléctrica,82.11725011,2011
4076,2826,5425,Maceo,Cobertura de viviendas con energía eléctrica,100.0,2011
4077,2827,5885,Yalí,Cobertura de viviendas con energía eléctrica,92.21153846,2011
4078,2828,5147,Carepa,Cobertura de viviendas con energía eléctrica,99.53806178,2011
4079,2829,5400,La Unión,Cobertura de viviendas con energía eléctrica,100.0,2019
4080,2830,5282,Fredonia,Cobertura de viviendas con energía eléctrica,100.0,2011
4081,2831,5138,Cañasgordas,Cobertura de viviendas con energía eléctrica,100.0,2011
4082,2832,5837,Turbo,Cobertura de viviendas con energía eléctrica,89.96914092,2011
4083,2833,5031,Amalfi,Cobertura de viviendas con energía eléctrica,100.0,2011
4084,2834,5364,Jardín,Cobertura de viviendas con energía eléctrica,100.0,2019
4085,2835,5042,Santa Fé de Antioquia,Cobertura de viviendas con energía eléctrica,100.0,2019
4086,2836,5858,Vegachí,Cobertura de viviendas con energía eléctrica,100.0,2019
4087,2837,5021,Alejandría,Cobertura de viviendas con energía eléctrica,84.978372,2019
4088,2838,5148,El Carmen de Viboral,Cobertura de viviendas con energía eléctrica,100.0,2019
4089,2839,5380,La Estrella,Cobertura de viviendas con energía eléctrica,100.0,2019
4090,2840,5134,Campamento,Cobertura de viviendas con energía eléctrica,100.0,2019
4091,2841,5656,San Jerónimo,Cobertura de viviendas con energía eléctrica,100.0,2011
4092,2842,5101,Ciudad Bolívar,Cobertura de viviendas con energía eléctrica,99.83219311,2011
4093,2843,5308,Girardota,Cobertura de viviendas con energía eléctrica,100.0,2011
4094,2844,5690,Santo Domingo,Cobertura de viviendas con energía eléctrica,100.0,2011
4095,2845,5895,Zaragoza,Cobertura de viviendas con energía eléctrica,74.59073737,2011
4096,2846,5475,Murindó,Cobertura de viviendas con energía eléctrica,38.35198372,2011
4097,2847,5315,Guadalupe,Cobertura de viviendas con energía eléctrica,100.0,2019
4098,2848,5376,La Ceja del Tambo,Cobertura de viviendas con energía eléctrica,100.0,2019
4099,2849,5400,La Unión,Cobertura de viviendas con energía eléctrica,100.0,2011
4100,2850,5318,Guarne,Cobertura de viviendas con energía eléctrica,100.0,2011
4101,2851,5059,Armenia,Cobertura de viviendas con energía eléctrica,87.89980732,2019
4102,2852,5308,Girardota,Cobertura de viviendas con energía eléctrica,100.0,2019
4103,2853,5150,Carolina del Príncipe,Cobertura de viviendas con energía eléctrica,100.0,2019
4104,2854,5086,Belmira,Cobertura de viviendas con energía eléctrica,100.0,2019
4105,2855,5665,San Pedro de Urabá,Cobertura de viviendas con energía eléctrica,100.0,2019
4106,2856,5615,Rionegro,Cobertura de viviendas con energía eléctrica,100.0,2019
4107,2857,5004,Abriaquí,Cobertura de viviendas con energía eléctrica,99.44521498,2010
4108,2858,5652,San Francisco,Cobertura de viviendas con energía eléctrica,94.07598197,2011
4109,2859,5172,Chigorodó,Cobertura de viviendas con energía eléctrica,93.31974782,2011
4110,2860,5789,Támesis,Cobertura de viviendas con energía eléctrica,100.0,2011
4111,2861,5475,Murindó,Cobertura de viviendas con energía eléctrica,38.35198372,2010
4112,2862,5674,San Vicente Ferrer,Cobertura de viviendas con energía eléctrica,100.0,2010
4113,2863,5134,Campamento,Cobertura de viviendas con energía eléctrica,90.77163712,2010
4114,2864,5697,El Santuario,Cobertura de viviendas con energía eléctrica,100.0,2010
4115,2865,5142,Caracolí,Cobertura de viviendas con energía eléctrica,100.0,2010
4116,2866,5667,San Rafael,Cobertura de viviendas con energía eléctrica,100.0,2010
4117,2867,5361,Ituango,Cobertura de viviendas con energía eléctrica,100.0,2010
4118,2868,5129,Caldas,Cobertura de viviendas con energía eléctrica,98.43436164,2010
4119,2869,5088,Bello,Cobertura de viviendas con energía eléctrica,99.8216493,2011
4120,2870,5837,Turbo,Cobertura de viviendas con energía eléctrica,100.0,2019
4121,2871,5310,Gómez Plata,Cobertura de viviendas con energía eléctrica,100.0,2019
4122,2872,5051,Arboletes,Cobertura de viviendas con energía eléctrica,100.0,2019
4123,2873,5690,Santo Domingo,Cobertura de viviendas con energía eléctrica,100.0,2019
4124,2874,5376,La Ceja del Tambo,Cobertura de viviendas con energía eléctrica,100.0,2010
4125,2875,5543,Peque,Cobertura de viviendas con energía eléctrica,82.17477656,2010
4126,2876,5390,La Pintada,Cobertura de viviendas con energía eléctrica,100.0,2017
4127,2877,5674,San Vicente Ferrer,Cobertura de viviendas con energía eléctrica,90.25819265,2017
4128,2878,5667,San Rafael,Cobertura de viviendas con energía eléctrica,94.98596069,2019
4129,2879,5893,Yondó,Cobertura de viviendas con energía eléctrica,100.0,2019
4130,2880,5576,Pueblorrico,Cobertura de viviendas con energía eléctrica,100.0,2019
4131,2881,5030,Amagá,Cobertura de viviendas con energía eléctrica,100.0,2019
4132,2882,5490,Necoclí,Cobertura de viviendas con energía eléctrica,100.0,2019
4133,2883,5101,Ciudad Bolívar,Cobertura de viviendas con energía eléctrica,100.0,2019
4134,2884,5154,Caucasia,Cobertura de viviendas con energía eléctrica,100.0,2017
4135,2885,5790,Tarazá,Cobertura de viviendas con energía eléctrica,100.0,2017
4136,2886,5197,Cocorná,Cobertura de viviendas con energía eléctrica,100.0,2011
4137,2887,5036,Angelópolis,Cobertura de viviendas con energía eléctrica,91.21405751,2011
4138,2888,5306,Giraldo,Cobertura de viviendas con energía eléctrica,100.0,2019
4139,2889,5856,Valparaíso,Cobertura de viviendas con energía eléctrica,91.04665826,2019
4140,2890,5647,San Andrés de Cuerquía,Cobertura de viviendas con energía eléctrica,100.0,2016
4141,2891,5154,Caucasia,Cobertura de viviendas con energía eléctrica,100.0,2016
4142,2892,5380,La Estrella,Cobertura de viviendas con energía eléctrica,100.0,2016
4143,2893,5656,San Jerónimo,Cobertura de viviendas con energía eléctrica,100.0,2016
4144,2894,5792,Tarso,Cobertura de viviendas con energía eléctrica,98.71794872,2012
4145,2895,5361,Ituango,Cobertura de viviendas con energía eléctrica,83.34767642,2012
4146,2896,5134,Campamento,Cobertura de viviendas con energía eléctrica,82.2,2012
4147,2897,5501,Olaya,Cobertura de viviendas con energía eléctrica,93.4768841,2012
4148,2898,5647,San Andrés de Cuerquía,Cobertura de viviendas con energía eléctrica,91.0,2012
4149,2899,5480,Mutatá,Cobertura de viviendas con energía eléctrica,87.24131726,2012
4150,2900,5308,Girardota,Cobertura de viviendas con energía eléctrica,100.0,2012
4151,2901,5541,Peñol,Cobertura de viviendas con energía eléctrica,99.45153061,2012
4152,2902,5093,Betulia,Cobertura de viviendas con energía eléctrica,93.85665529,2012
4153,2903,5154,Caucasia,Cobertura de viviendas con energía eléctrica,97.89262204,2012
4154,2904,5120,Cáceres,Cobertura de viviendas con energía eléctrica,83.80630359,2012
4155,2905,5789,Támesis,Cobertura de viviendas con energía eléctrica,98.60534617,2012
4156,2906,5667,San Rafael,Cobertura de viviendas con energía eléctrica,99.23880333,2012
4157,2907,5250,El Bagre,Cobertura de viviendas con energía eléctrica,89.02384832,2012
4158,2908,5376,La Ceja del Tambo,Cobertura de viviendas con energía eléctrica,99.76396538,2012
4159,2909,5837,Turbo,Cobertura de viviendas con energía eléctrica,91.10117607,2012
4160,2910,5631,Sabaneta,Cobertura de viviendas con energía eléctrica,100.0,2012
4161,2911,5310,Gómez Plata,Cobertura de viviendas con energía eléctrica,98.26530612,2012
4162,2912,5467,Montebello,Cobertura de viviendas con energía eléctrica,97.37827715,2012
4163,2913,5736,Segovia,Cobertura de viviendas con energía eléctrica,100.0,2017
4164,2914,5660,San Luis,Cobertura de viviendas con energía eléctrica,100.0,2017
4165,2915,5266,Envigado,Cobertura de viviendas con energía eléctrica,100.0,2017
4166,2916,5148,El Carmen de Viboral,Cobertura de viviendas con energía eléctrica,100.0,2011
4167,2917,5604,Remedios,Cobertura de viviendas con energía eléctrica,91.63452981,2011
4168,2918,5495,Nechí,Cobertura de viviendas con energía eléctrica,100.0,2019
4169,2919,5055,Argelia,Cobertura de viviendas con energía eléctrica,85.84931888,2019
4170,2920,5425,Maceo,Cobertura de viviendas con energía eléctrica,100.0,2019
4171,2921,5045,Apartadó,Cobertura de viviendas con energía eléctrica,100.0,2019
4172,2922,5607,El Retiro,Cobertura de viviendas con energía eléctrica,100.0,2017
4173,2923,5400,La Unión,Cobertura de viviendas con energía eléctrica,100.0,2017
4174,2924,5147,Carepa,Cobertura de viviendas con energía eléctrica,100.0,2017
4175,2925,5040,Anorí,Cobertura de viviendas con energía eléctrica,100.0,2019
4176,2926,5615,Rionegro,Cobertura de viviendas con energía eléctrica,100.0,2016
4177,2927,5120,Cáceres,Cobertura de viviendas con energía eléctrica,100.0,2016
4178,2928,5313,Granada,Cobertura de viviendas con energía eléctrica,67.62357998,2010
4179,2929,5649,San Carlos,Cobertura de viviendas con energía eléctrica,79.49840094,2010
4180,2930,5088,Bello,Cobertura de viviendas con energía eléctrica,100.0,2010
4181,2931,5690,Santo Domingo,Cobertura de viviendas con energía eléctrica,100.0,2010
4182,2932,5604,Remedios,Cobertura de viviendas con energía eléctrica,90.74344023,2010
4183,2933,5809,Titiribí,Cobertura de viviendas con energía eléctrica,83.21182266,2019
4184,2934,5086,Belmira,Cobertura de viviendas con energía eléctrica,100.0,2010
4185,2935,5091,Betania,Cobertura de viviendas con energía eléctrica,100.0,2010
4186,2936,5315,Guadalupe,Cobertura de viviendas con energía eléctrica,100.0,2010
4187,2937,5266,Envigado,Cobertura de viviendas con energía eléctrica,100.0,2010
4188,2938,5679,Santa Bárbara,Cobertura de viviendas con energía eléctrica,100.0,2010
4189,2939,5576,Pueblorrico,Cobertura de viviendas con energía eléctrica,100.0,2010
4190,2940,5789,Támesis,Cobertura de viviendas con energía eléctrica,100.0,2010
4191,2941,5440,Marinilla,Cobertura de viviendas con energía eléctrica,100.0,2010
4192,2942,5368,Jericó,Cobertura de viviendas con energía eléctrica,100.0,2010
4193,2943,5792,Tarso,Cobertura de viviendas con energía eléctrica,99.05882353,2010
4194,2944,5893,Yondó,Cobertura de viviendas con energía eléctrica,86.56149576,2010
4195,2945,5353,Hispania,Cobertura de viviendas con energía eléctrica,100.0,2010
4196,2946,5240,Ebéjico,Cobertura de viviendas con energía eléctrica,100.0,2010
4197,2947,5390,La Pintada,Cobertura de viviendas con energía eléctrica,100.0,2010
4198,2948,5837,Turbo,Cobertura de viviendas con energía eléctrica,91.80534246,2010
4199,2949,5264,Entrerríos,Cobertura de viviendas con energía eléctrica,100.0,2010
4200,2950,5306,Giraldo,Cobertura de viviendas con energía eléctrica,100.0,2010
4201,2951,5142,Caracolí,Cobertura de viviendas con energía eléctrica,96.25425653,2012
4202,2952,5318,Guarne,Cobertura de viviendas con energía eléctrica,99.53497642,2012
4203,2953,5284,Frontino,Cobertura de viviendas con energía eléctrica,100.0,2017
4204,2954,5789,Támesis,Cobertura de viviendas con energía eléctrica,97.56538676,2017
4205,2955,5361,Ituango,Cobertura de viviendas con energía eléctrica,100.0,2017
4206,2956,5093,Betulia,Cobertura de viviendas con energía eléctrica,100.0,2017
4207,2957,5250,El Bagre,Cobertura de viviendas con energía eléctrica,100.0,2017
4208,2958,5664,San Pedro de los Milagros,Cobertura de viviendas con energía eléctrica,100.0,2016
4209,2959,5543,Peque,Cobertura de viviendas con energía eléctrica,100.0,2019
4210,2960,5736,Segovia,Cobertura de viviendas con energía eléctrica,95.61094554,2019
4211,2961,5004,Abriaquí,Cobertura de viviendas con energía eléctrica,100.0,2019
4212,2962,5002,Abejorral,Cobertura de viviendas con energía eléctrica,100.0,2019
4213,2963,5113,Buriticá,Cobertura de viviendas con energía eléctrica,100.0,2010
4214,2964,5856,Valparaíso,Cobertura de viviendas con energía eléctrica,100.0,2010
4215,2965,5034,Andes,Cobertura de viviendas con energía eléctrica,99.27971188,2010
4216,2966,5059,Armenia,Cobertura de viviendas con energía eléctrica,100.0,2010
4217,2967,5467,Montebello,Cobertura de viviendas con energía eléctrica,100.0,2010
4218,2968,5360,Itagüí,Cobertura de viviendas con energía eléctrica,98.75437409,2010
4219,2969,5607,El Retiro,Cobertura de viviendas con energía eléctrica,100.0,2010
4220,2970,5842,Uramita,Cobertura de viviendas con energía eléctrica,100.0,2010
4221,2971,5038,Angostura,Cobertura de viviendas con energía eléctrica,100.0,2010
4222,2972,5604,Remedios,Cobertura de viviendas con energía eléctrica,100.0,2018
4223,2973,5591,Puerto Triunfo,Cobertura de viviendas con energía eléctrica,100.0,2018
4224,2974,5483,Nariño,Cobertura de viviendas con energía eléctrica,95.81427264,2019
4225,2975,5890,Yolombó,Cobertura de viviendas con energía eléctrica,99.41038935,2019
4226,2976,5031,Amalfi,Cobertura de viviendas con energía eléctrica,100.0,2019
4227,2977,5679,Santa Bárbara,Cobertura de viviendas con energía eléctrica,100.0,2019
4228,2978,5887,Yarumal,Cobertura de viviendas con energía eléctrica,100.0,2019
4229,2979,5400,La Unión,Cobertura de viviendas con energía eléctrica,100.0,2010
4230,2980,5858,Vegachí,Cobertura de viviendas con energía eléctrica,100.0,2010
4231,2981,5501,Olaya,Cobertura de viviendas con energía eléctrica,100.0,2010
4232,2982,5284,Frontino,Cobertura de viviendas con energía eléctrica,94.71037812,2010
4233,2983,5541,Peñol,Cobertura de viviendas con energía eléctrica,100.0,2010
4234,2984,5197,Cocorná,Cobertura de viviendas con energía eléctrica,91.72622915,2019
4235,2985,5113,Buriticá,Cobertura de viviendas con energía eléctrica,100.0,2019
4236,2986,5308,Girardota,Cobertura de viviendas con energía eléctrica,100.0,2016
4237,2987,5440,Marinilla,Cobertura de viviendas con energía eléctrica,100.0,2016
4238,2988,5101,Ciudad Bolívar,Cobertura de viviendas con energía eléctrica,100.0,2016
4239,2989,5376,La Ceja del Tambo,Cobertura de viviendas con energía eléctrica,100.0,2016
4240,2990,5125,Caicedo,Cobertura de viviendas con energía eléctrica,100.0,2019
4241,2991,5318,Guarne,Cobertura de viviendas con energía eléctrica,100.0,2019
4242,2992,5212,Copacabana,Cobertura de viviendas con energía eléctrica,100.0,2019
4243,2993,5647,San Andrés de Cuerquía,Cobertura de viviendas con energía eléctrica,100.0,2010
4244,2994,5809,Titiribí,Cobertura de viviendas con energía eléctrica,99.20835972,2010
4245,2995,5670,San Roque,Cobertura de viviendas con energía eléctrica,100.0,2010
4246,2996,5368,Jericó,Cobertura de viviendas con energía eléctrica,100.0,2016
4247,2997,5310,Gómez Plata,Cobertura de viviendas con energía eléctrica,100.0,2016
4248,2998,5858,Vegachí,Cobertura de viviendas con energía eléctrica,100.0,2016
4249,2999,5761,Sopetrán,Cobertura de viviendas con energía eléctrica,100.0,2016
4250,3000,5055,Argelia,Cobertura de viviendas con energía eléctrica,98.65531152,2011
4251,3001,5212,Copacabana,Cobertura de viviendas con energía eléctrica,100.0,2011
4252,3002,5847,Urrao,Cobertura de viviendas con energía eléctrica,98.16599607,2011
4253,3003,5002,Abejorral,Cobertura de viviendas con energía eléctrica,100.0,2011
4254,3004,5086,Belmira,Cobertura de viviendas con energía eléctrica,100.0,2011
4255,3005,5890,Yolombó,Cobertura de viviendas con energía eléctrica,98.28005559,2011
4256,3006,5659,San Juan de Urabá,Cobertura de viviendas con energía eléctrica,97.39624428,2013
4257,3007,5240,Ebéjico,Cobertura de viviendas con energía eléctrica,98.97959184,2013
